Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2009","2009","hg/ha","3029","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2010","2010","hg/ha","3669","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2011","2011","hg/ha","5612","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2012","2012","hg/ha","3417","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2013","2013","hg/ha","3192","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2014","2014","hg/ha","4192","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2015","2015","hg/ha","4170","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2016","2016","hg/ha","3909","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2017","2017","hg/ha","4407","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2018","2018","hg/ha","4685","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2019","2019","hg/ha","5399","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5419","Rendement","661","Cacao, fèves","2020","2020","hg/ha","6218","E","Valeur estimée"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1961","1961","tonnes","44100","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1962","1962","tonnes","44300","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1963","1963","tonnes","44300","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1964","1964","tonnes","37800","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1965","1965","tonnes","49900","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1966","1966","tonnes","50764","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1967","1967","tonnes","61236","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1968","1968","tonnes","81724","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1969","1969","tonnes","47993","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1970","1970","tonnes","53584","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1971","1971","tonnes","70806","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1972","1972","tonnes","67784","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1973","1973","tonnes","63374","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1974","1974","tonnes","91039","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1975","1975","tonnes","75272","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1976","1976","tonnes","65192","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1977","1977","tonnes","72120","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1978","1978","tonnes","72085","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1979","1979","tonnes","77407","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1980","1980","tonnes","91215","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1981","1981","tonnes","80460","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1982","1982","tonnes","96941","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1983","1983","tonnes","45000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1984","1984","tonnes","77000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1985","1985","tonnes","130772","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1986","1986","tonnes","89913","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1987","1987","tonnes","57529","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1988","1988","tonnes","85110","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1989","1989","tonnes","82880","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1990","1990","tonnes","96722","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1991","1991","tonnes","90403","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1992","1992","tonnes","93999","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1993","1993","tonnes","82729","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1994","1994","tonnes","81163","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1995","1995","tonnes","85505","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1996","1996","tonnes","89928","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1997","1997","tonnes","90870","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1998","1998","tonnes","35006","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","1999","1999","tonnes","94687","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2000","2000","tonnes","64991","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2001","2001","tonnes","76030","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2002","2002","tonnes","60268","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2003","2003","tonnes","88263","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2004","2004","tonnes","89680","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2005","2005","tonnes","93658","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2006","2006","tonnes","87561","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2007","2007","tonnes","85891","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2008","2008","tonnes","94300","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2009","2009","tonnes","120581","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2010","2010","tonnes","132099","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2011","2011","tonnes","224163","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2012","2012","tonnes","133323","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2013","2013","tonnes","128446","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2014","2014","tonnes","156216","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2015","2015","tonnes","180192","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2016","2016","tonnes","177551","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2017","2017","tonnes","205955","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2018","2018","tonnes","235182","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2019","2019","tonnes","283680","A","Chiffre officiel"
"QCL","Cultures et produits animaux","58","Équateur","5510","Production","661","Cacao, fèves","2020","2020","tonnes","327903","A","Chiffre officiel"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1961","1961","ha","35","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1962","1962","ha","35","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1963","1963","ha","45","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1964","1964","ha","90","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1965","1965","ha","80","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1966","1966","ha","100","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1967","1967","ha","80","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1968","1968","ha","180","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1969","1969","ha","135","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1970","1970","ha","130","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1971","1971","ha","180","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1972","1972","ha","200","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1973","1973","ha","50","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1974","1974","ha","100","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1975","1975","ha","150","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1976","1976","ha","180","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1977","1977","ha","180","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1978","1978","ha","220","E","Valeur estimée"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1979","1979","ha","257","A","Chiffre officiel"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1980","1980","ha","294","A","Chiffre officiel"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1981","1981","ha","346","A","Chiffre officiel"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1982","1982","ha","380","A","Chiffre officiel"
"QCL","Cultures et produits animaux","66","Fidji","5312","Superficie récoltée","661","Cacao, fèves","1983","1983","ha","756","A","Chiffre officiel"
